Date,AAPL,MSFT,NVDA,SPY
2018-02-20,40.37217712402344,85.48236846923828,6.157676696777344,239.5294189453125
2018-02-21,40.18894958496094,84.34840393066406,5.9705328941345215,238.33795166015625
2018-02-22,40.52488327026367,84.5696792602539,5.99007511138916,238.6468048095703
2018-02-23,41.22965621948242,86.71778869628906,6.083581447601318,242.45065307617188
2018-02-26,42.04486083984375,87.9716567993164,6.099660396575928,245.2660675048828
2018-02-27,41.908607482910156,86.84687042236328,6.086795806884766,242.20352172851562
2018-02-28,41.84516906738281,86.450439453125,5.986364841461182,239.75003051757812
2018-03-01,41.1121940612793,85.60225677490234,5.7441887855529785,236.26385498046875
2018-03-02,41.39646530151367,85.78665161132812,5.851299285888672,237.48182678222656
2018-03-05,41.53977584838867,86.3305892944336,5.829283237457275,240.2266387939453
2018-03-06,41.5045280456543,86.03556823730469,5.990321159362793,240.8355712890625
2018-03-07,41.11924743652344,86.5334243774414,5.982405662536621,240.7473602294922
2018-03-08,41.56795883178711,87.05890655517578,5.966078758239746,241.91229248046875
2018-03-09,42.282127380371094,89.00419616699219,6.068737983703613,246.1221160888672
2018-03-12,42.69092559814453,89.21625518798828,6.178323745727539,245.81321716308594
2018-03-13,42.27978515625,87.04048919677734,6.12761116027832,244.2246856689453
2018-03-14,41.92036437988281,86.52417755126953,6.1530914306640625,242.97140502929688
2018-03-15,41.96968460083008,86.82841491699219,6.167934417724609,242.70669555664062
2018-03-16,41.82167053222656,87.21561431884766,6.196133613586426,242.9698486328125
2018-03-19,41.18268585205078,85.63911437988281,5.961625576019287,239.682373046875
2018-03-20,41.16859436035156,85.86038208007812,6.17387056350708,240.08998107910156
2018-03-21,40.235931396484375,85.2611312866211,6.14863920211792,239.62924194335938
2018-03-22,39.66739273071289,82.78108215332031,5.9826531410217285,233.63916015625
2018-03-23,38.748836517333984,80.37483978271484,5.762989521026611,228.65919494628906
2018-03-26,40.58831024169922,86.45964813232422,6.047711372375488,234.91513061523438
2018-03-27,39.54759216308594,82.48609161376953,5.57869815826416,230.91879272460938
2018-03-28,39.110618591308594,82.4123306274414,5.475543975830078,230.23641967773438
2018-03-29,39.4160270690918,84.14558410644531,5.728851318359375,233.17837524414062
2018-04-02,39.15760803222656,81.61023712158203,5.468123435974121,228.14529418945312
2018-04-03,39.55933380126953,82.70735931396484,5.574490547180176,231.06947326660156
2018-04-04,40.315799713134766,85.12285614013672,5.596508026123047,233.54164123535156
2018-04-05,40.59535598754883,85.16893005371094,5.476286888122559,235.3848114013672
2018-04-06,39.55699157714844,83.18677520751953,5.299910068511963,230.13900756835938
2018-04-09,39.94930648803711,83.68462371826172,5.328606128692627,231.27325439453125
2018-04-10,40.70108413696289,85.6299057006836,5.637819290161133,234.95054626464844
2018-04-11,40.51077651977539,84.68952178955078,5.596508026123047,233.71893310546875
2018-04-12,40.9101676940918,86.2752685546875,5.803309917449951,235.64169311523438
2018-04-13,41.04877853393555,85.81429290771484,5.726625442504883,234.95054626464844
2018-04-16,41.30483627319336,86.8192138671875,5.726377487182617,236.88230895996094
2018-04-17,41.87335968017578,88.5708999633789,5.87603759765625,239.41651916503906
2018-04-18,41.77938461303711,88.91203308105469,5.847093105316162,239.59375
2018-04-19,40.59535598754883,88.6077651977539,5.665772438049316,238.2646484375
2018-04-20,38.93208694458008,87.58441162109375,5.657608985900879,236.24423217773438
2018-04-23,38.819313049316406,87.90711212158203,5.538127899169922,236.20877075195312
2018-04-24,38.278987884521484,85.85116577148438,5.471832275390625,233.02777099609375
2018-04-25,38.44578170776367,85.10438537597656,5.359528064727783,233.60372924804688
2018-04-26,38.57968521118164,86.90218353271484,5.571275234222412,235.9784393310547
2018-04-27,38.133323669433594,88.34041595458984,5.5987348556518555,236.199951171875
2018-04-30,38.82401657104492,86.21991729736328,5.563359260559082,234.3834228515625
2018-05-01,39.72613525390625,87.58441162109375,5.618771553039551,234.79989624023438
2018-05-02,41.48105239868164,86.21074676513672,5.598240375518799,233.22265625
2018-05-03,41.55621337890625,86.7270278930664,5.763484001159668,232.70872497558594
2018-05-04,43.18660354614258,87.73194122314453,5.913637161254883,235.72145080566406
2018-05-07,43.49905776977539,88.70919799804688,6.151606559753418,236.5189666748047
2018-05-08,43.70814514160156,88.3311996459961,6.194154739379883,236.5189666748047
2018-05-09,44.015892028808594,89.37300109863281,6.327239036560059,238.80506896972656
2018-05-10,44.6454963684082,90.26727294921875,6.434847354888916,241.03811645507812
2018-05-11,44.47570037841797,90.07367706298828,6.296318531036377,241.77352905273438
2018-05-14,44.37193298339844,90.37792205810547,6.3168511390686035,241.8887939453125
2018-05-15,43.968658447265625,89.72332000732422,6.074426651000977,240.2229461669922
2018-05-16,44.37900161743164,89.95480346679688,6.0855584144592285,241.23300170898438
2018-05-17,44.098365783691406,89.05664825439453,6.12761116027832,241.0292510986328
2018-05-18,43.9379997253418,89.22332763671875,6.083827972412109,240.42665100097656
2018-05-21,44.249290466308594,90.3714828491211,6.041773319244385,242.2342987060547
2018-05-22,44.138465881347656,90.27888488769531,6.003680229187012,241.5609588623047
2018-05-23,44.42145538330078,91.35298919677734,6.127193927764893,242.22549438476562
2018-05-24,44.37193298339844,91.02888488769531,6.130905628204346,241.729248046875
2018-05-25,44.473331451416016,91.07518005371094,6.170263767242432,241.1532745361328
2018-05-29,44.31298065185547,90.75112915039062,6.1531829833984375,238.37977600097656
2018-05-30,44.21864700317383,91.62149810791016,6.262094497680664,241.5609588623047
2018-05-31,44.070072174072266,91.51964569091797,6.2422919273376465,240.0811767578125
2018-06-01,44.86482620239258,93.32524871826172,6.376696586608887,242.43812561035156
2018-06-04,45.23978805541992,94.1400375366211,6.55565881729126,243.5900421142578
2018-06-05,45.588836669921875,94.62153625488281,6.561103343963623,243.76730346679688
2018-06-06,45.74684143066406,94.89930725097656,6.563082218170166,245.80532836914062
2018-06-07,45.624202728271484,93.40855407714844,6.507389545440674,245.77877807617188
2018-06-08,45.209144592285156,94.10298156738281,6.492043495178223,246.50535583496094
2018-06-11,45.09830093383789,93.56596374511719,6.450954437255859,246.83326721191406
2018-06-12,45.34592819213867,93.80672454833984,6.49946928024292,247.1522216796875
2018-06-13,44.97331619262695,93.38076782226562,6.495012283325195,246.36366271972656
2018-06-14,44.99689483642578,93.90856170654297,6.60664701461792,246.98387145996094
2018-06-15,44.534664154052734,92.7140884399414,6.565805912017822,246.6687774658203
2018-06-18,44.511077880859375,93.39004516601562,6.5615973472595215,246.16143798828125
2018-06-19,43.79178237915039,93.39004516601562,6.439815044403076,245.21795654296875
2018-06-20,43.98281478881836,94.32524108886719,6.492786407470703,245.63626098632812
2018-06-21,43.737552642822266,93.64930725097656,6.36407470703125,244.096435546875
2018-06-22,43.61019515991211,92.9733657836914,6.211599826812744,244.54148864746094
2018-06-25,42.96164321899414,91.10295867919922,5.918778896331787,241.21255493164062
2018-06-26,43.494625091552734,91.74185943603516,5.989819049835205,241.74659729003906
2018-06-27,43.43095779418945,90.31591796875,5.834621906280518,239.743896484375
2018-06-28,43.746971130371094,91.32518005371094,5.961849212646484,241.11468505859375
2018-06-29,43.654998779296875,91.30669403076172,5.863829135894775,241.46182250976562
2018-07-02,44.14317321777344,92.6030044555664,5.996007442474365,241.9780731201172
2018-07-03,43.374366760253906,91.71410369873047,5.8623456954956055,241.1236114501953
2018-07-05,43.723388671875,92.37152099609375,6.008134365081787,243.09059143066406
2018-07-06,44.32947540283203,93.66783142089844,6.12199592590332,245.14675903320312
2018-07-09,44.94500732421875,94.30673217773438,6.169519901275635,247.35411071777344
2018-07-10,44.89075469970703,94.55673217773438,6.268529415130615,248.24417114257812
2018-07-11,44.30826187133789,94.4271011352539,6.126945972442627,246.42840576171875
2018-07-12,45.05112075805664,96.47340393066406,6.218530178070068,248.66258239746094
2018-07-13,45.12189483642578,97.62157440185547,6.171252250671387,248.85838317871094
2018-07-16,45.022823333740234,97.14008331298828,6.143529415130615,248.6358184814453
2018-07-17,45.15016555786133,98.1030502319336,6.279418468475342,249.6416473388672
2018-07-18,44.902557373046875,97.33453369140625,6.23016357421875,250.16680908203125
2018-07-19,45.251590728759766,96.6678466796875,6.238331317901611,249.22329711914062
2018-07-20,45.1478157043457,98.39934539794922,6.210114002227783,248.93846130371094
2018-07-23,45.18790817260742,99.97344970703125,6.173480987548828,249.40135192871094
2018-07-24,45.515716552734375,99.68640899658203,6.156153678894043,250.65626525878906
2018-07-25,45.94493865966797,102.62163543701172,6.234372615814209,252.7925567626953
2018-07-26,45.80107879638672,101.50125122070312,6.307886600494385,252.19618225097656
2018-07-27,45.039344787597656,99.7049331665039,6.2380828857421875,250.4873046875
2018-07-30,44.78700256347656,97.5660171508789,6.042788028717041,249.17880249023438
2018-07-31,44.87662124633789,98.22344970703125,6.060858249664307,250.40713500976562
2018-08-01,47.52030563354492,98.40859985351562,6.100708961486816,249.98875427246094
2018-08-02,48.909366607666016,99.60308074951172,6.203430652618408,251.35057067871094
2018-08-03,49.050865173339844,100.03826141357422,6.240065097808838,252.42759704589844
2018-08-06,49.30556106567383,100.1216049194336,6.28783655166626,253.35324096679688
2018-08-07,48.84332275390625,100.81604766845703,6.360113143920898,254.18991088867188
2018-08-08,48.876346588134766,101.38086700439453,6.3964996337890625,254.08323669433594
2018-08-09,49.26075744628906,101.54756164550781,6.347983360290527,253.73605346679688
2018-08-10,49.114017486572266,100.92717742919922,6.306648254394531,252.03594970703125
2018-08-13,49.43113327026367,100.1956558227539,6.339569091796875,251.0924835205078
2018-08-14,49.639408111572266,101.44569396972656,6.471004009246826,252.6946563720703
2018-08-15,49.75537872314453,100.07002258300781,6.412835121154785,250.80763244628906
2018-08-16,50.484291076660156,100.05146026611328,6.372241973876953,252.83702087402344
2018-08-17,51.492454528808594,99.99565887451172,6.0598673820495605,253.7271270751953
2018-08-20,50.99073028564453,99.33575439453125,6.134620666503906,254.2700958251953
2018-08-21,50.89134216308594,98.50849151611328,6.270262718200684,254.86642456054688
2018-08-22,50.893699645996094,99.51232147216797,6.505410671234131,254.7151641845703
2018-08-23,50.997840881347656,99.97708892822266,6.604912757873535,254.3768310546875
2018-08-24,51.156394958496094,100.75787353515625,6.738081455230713,255.9078826904297
2018-08-27,51.5776481628418,101.8732681274414,6.829169750213623,257.9283142089844
2018-08-28,51.994178771972656,102.48674011230469,6.791546821594238,258.0529479980469
2018-08-29,52.77042007446289,104.12266540527344,6.897049427032471,259.4415283203125
2018-08-30,53.25556564331055,104.0575942993164,6.880209445953369,258.3911437988281
2018-08-31,53.87087631225586,104.41081237792969,6.951287746429443,258.40008544921875
2018-09-04,54.043643951416016,103.83450317382812,7.026078224182129,257.9550476074219
2018-09-05,53.6910285949707,100.84150695800781,6.895316123962402,257.2607727050781
2018-09-06,52.79881286621094,101.07389831542969,6.754149913787842,256.4864501953125
2018-09-07,52.372840881347656,100.58125305175781,6.732851982116699,255.9879913330078
2018-09-10,51.66994857788086,101.66875457763672,6.803929328918457,256.43304443359375
2018-09-11,52.976314544677734,103.39763641357422,6.756131172180176,257.2785339355469
2018-09-12,52.31837844848633,103.83450317382812,6.642208576202393,257.3407897949219
2018-09-13,53.5821533203125,104.94991302490234,6.719973564147949,258.8628845214844
2018-09-14,52.97394943237305,105.37747955322266,6.846033096313477,258.9074401855469
2018-09-17,51.563438415527344,104.23419952392578,6.784117221832275,257.53668212890625
2018-09-18,51.64864730834961,105.22875213623047,6.712048530578613,258.93414306640625
2018-09-19,51.67940902709961,103.82522583007812,6.735822677612305,259.2100524902344
2018-09-20,52.072269439697266,105.5633773803711,6.594657897949219,261.31060791015625
2018-09-21,51.51139831542969,106.20474243164062,6.524569511413574,261.0719909667969
2018-09-24,52.252132415771484,106.5858383178711,6.580295085906982,260.20465087890625
2018-09-25,52.58344650268555,106.38135528564453,6.6474103927612305,259.96319580078125
2018-09-26,52.16456604003906,105.94448852539062,6.610508918762207,259.185302734375
2018-09-27,53.236637115478516,106.34417724609375,6.62239408493042,259.90966796875
2018-09-28,53.4235954284668,106.30697631835938,6.959707736968994,259.9364013671875
2018-10-01,53.78331756591797,107.45956420898438,7.166253566741943,260.8394470214844
2018-10-02,54.261375427246094,107.03199005126953,7.094929218292236,260.6874694824219
2018-10-03,54.9216423034668,107.05059051513672,7.101120471954346,260.8304748535156
2018-10-04,53.95606994628906,104.83837890625,6.916862487792969,258.79193115234375
2018-10-05,53.08043670654297,104.22488403320312,6.683320045471191,257.343505859375
2018-10-08,52.95737075805664,103.03514099121094,6.582026481628418,257.343505859375
2018-10-09,53.6910285949707,104.34575653076172,6.576330184936523,256.9678955078125
2018-10-10,51.20371627807617,98.6758041381836,6.084728240966797,248.83148193359375
2018-10-11,50.751705169677734,98.44342803955078,5.823200225830078,243.35064697265625
2018-10-12,52.56452560424805,101.84537506103516,6.105779647827148,246.73033142089844
2018-10-15,51.44038391113281,100.0142593383789,5.8293914794921875,245.3444061279297
2018-10-16,52.57399368286133,103.17456817626953,6.088196277618408,250.70916748046875
2018-10-17,52.3468017578125,102.90499114990234,6.019594192504883,250.75389099121094
2018-10-18,51.123260498046875,100.8508071899414,5.93217134475708,247.13270568847656
2018-10-19,51.90187454223633,100.99954223632812,5.675596237182617,246.99859619140625
2018-10-22,52.21897888183594,101.90116119384766,5.726365089416504,245.88990783691406
2018-10-23,52.71125030517578,100.47901153564453,5.47474479675293,244.63809204101562
2018-10-24,50.90317153930664,95.10651397705078,4.938563823699951,237.22596740722656
2018-10-25,52.017845153808594,100.6649169921875,5.147341251373291,241.48178100585938
2018-10-26,51.18952941894531,99.41939544677734,4.910825252532959,237.23492431640625
2018-10-29,50.22868728637695,96.52863311767578,4.597042083740234,235.9205322265625
2018-10-30,50.47954559326172,96.41709899902344,5.027472972869873,239.4165496826172
2018-10-31,51.795372009277344,99.27996063232422,5.221390247344971,241.9736328125
2018-11-01,52.59056091308594,98.45269012451172,5.401684761047363,244.5487823486328
2018-11-02,49.10218811035156,98.6758041381836,5.322682857513428,243.10023498535156
2018-11-05,47.708255767822266,99.93061065673828,5.244670391082764,244.4414825439453
2018-11-06,48.22417449951172,100.12581634521484,5.227086544036865,245.98822021484375
2018-11-07,49.68673324584961,104.06687927246094,5.2946977615356445,251.2545166015625
2018-11-08,49.513370513916016,103.8716812133789,5.101524353027344,250.7985076904297
2018-11-09,48.55867004394531,101.84537506103516,5.093597888946533,248.34869384765625
2018-11-12,46.112571716308594,99.33575439453125,4.694125175476074,243.7082977294922
2018-11-13,45.6518669128418,99.40079498291016,4.936086654663086,243.2523193359375
2018-11-14,44.3623161315918,97.99119567871094,4.8835835456848145,241.5892333984375
2018-11-15,45.45711898803711,100.14762115478516,5.012365818023682,244.11062622070312
2018-11-16,45.96059036254883,101.09046173095703,4.072253227233887,244.74546813964844
2018-11-19,44.139076232910156,97.66445922851562,3.5836222171783447,240.6056671142578
2018-11-20,42.03020095825195,94.94793701171875,3.6920976638793945,236.15296936035156
2018-11-21,41.982704162597656,96.25487518310547,3.583869695663452,236.95773315429688
2018-11-23,40.916385650634766,96.21749877929688,3.591052293777466,235.37506103515625
2018-11-26,41.46974182128906,99.39147186279297,3.7904179096221924,239.175048828125
2018-11-27,41.379493713378906,100.01689910888672,3.8072588443756104,239.97979736328125
2018-11-28,42.97063446044922,103.7322998046875,3.9642739295959473,245.50538635253906
2018-11-29,42.640541076660156,102.8641357421875,3.9010584354400635,244.9689483642578
2018-11-30,42.41017532348633,103.51759338378906,4.051537990570068,246.46214294433594
2018-12-03,43.892086029052734,104.6378173828125,4.215404033660889,249.7256317138672
2018-12-04,41.96132278442383,101.30519104003906,3.8948605060577393,241.6339111328125
2018-12-06,41.493492126464844,101.93062591552734,3.9241127967834473,241.26731872558594
2018-12-07,40.01394271850586,97.85116577148438,3.659348726272583,235.66123962402344
2018-12-10,40.277557373046875,100.43700408935547,3.764709949493408,236.10830688476562
2018-12-11,40.04719543457031,101.3705062866211,3.6737282276153564,236.16189575195312
2018-12-12,40.158809661865234,101.82793426513672,3.691329002380371,237.35110473632812
2018-12-13,40.59816360473633,102.17333984375,3.6910812854766846,237.2705841064453
2018-12-14,39.29911422729492,98.98070526123047,3.630591630935669,232.8894500732422
2018-12-17,38.93339920043945,96.04946899414062,3.5594427585601807,228.32058715820312
2018-12-18,39.43924331665039,97.05768585205078,3.6427390575408936,228.07020568847656
2018-12-19,38.20905303955078,96.79627227783203,3.4337542057037354,224.6547393798828
2018-12-20,37.244876861572266,94.76123809814453,3.349217414855957,220.997802734375
2018-12-21,35.796199798583984,91.69931030273438,3.212125778198242,216.4696044921875
2018-12-24,34.8700065612793,87.87188720703125,3.1503970623016357,210.74984741210938
2018-12-26,37.32560729980469,93.8743667602539,3.2996373176574707,221.39797973632812
2018-12-27,37.083377838134766,94.45315551757812,3.251790761947632,223.09776306152344
2018-12-28,37.10237121582031,93.7156753540039,3.313271999359131,222.8099365234375
2018-12-31,37.46097946166992,94.81722259521484,3.3095531463623047,224.76150512695312
2019-01-02,37.50373077392578,94.39714813232422,3.376983165740967,224.99533081054688
2019-01-03,33.76808547973633,90.92444610595703,3.172956943511963,219.62632751464844
2019-01-04,35.209617614746094,95.15331268310547,3.376239776611328,226.98284912109375
2019-01-07,35.1312255859375,95.27464294433594,3.5549798011779785,228.77252197265625
2019-01-08,35.80095291137695,95.96548461914062,3.466477870941162,230.9219207763672
2019-01-09,36.408912658691406,97.33770751953125,3.5346519947052,232.00112915039062
2019-01-10,36.5252799987793,96.7122802734375,3.6003470420837402,232.8195343017578
2019-01-11,36.16667938232422,95.96548461914062,3.689594030380249,232.9094696044922
2019-01-14,35.62283706665039,95.26530456542969,3.729506731033325,231.48849487304688
2019-01-15,36.3519172668457,98.02851867675781,3.7153759002685547,234.1415557861328
2019-01-16,36.7960205078125,98.3739242553711,3.6898412704467773,234.7081298828125
2019-01-17,37.014503479003906,99.06473541259766,3.7612388134002686,236.48878479003906
2019-01-18,37.24248123168945,100.54902648925781,3.890397310256958,239.6364288330078
2019-01-22,36.406551361083984,98.65399932861328,3.6881062984466553,236.39891052246094
2019-01-23,36.55378723144531,99.61551666259766,3.700998067855835,236.8935089111328
2019-01-24,36.26404571533203,99.139404296875,3.912956953048706,237.01942443847656
2019-01-25,37.46572494506836,100.044921875,3.970223903656006,239.0249786376953
2019-01-28,37.11901092529297,98.09388732910156,3.421358585357666,237.20828247070312
2019-01-29,36.734275817871094,96.09615325927734,3.2624502182006836,236.8935089111328
2019-01-30,39.2445068359375,99.30742645263672,3.4059879779815674,240.64370727539062
2019-01-31,39.52710723876953,97.4870834350586,3.56365704536438,242.7572021484375
2019-02-01,39.54610824584961,95.94677734375,3.587951898574829,242.87408447265625
2019-02-04,40.66940689086914,98.70999908447266,3.698270559310913,244.5828399658203
2019-02-05,41.36524200439453,100.09159851074219,3.717360019683838,245.6080322265625
2019-02-06,41.379493713378906,98.98070526123047,3.792970895767212,245.28431701660156
2019-02-07,40.59578323364258,98.27122497558594,3.6546387672424316,242.9459991455078
2019-02-08,40.643497467041016,98.64464569091797,3.6732311248779297,243.24281311035156
2019-02-11,40.40975570678711,98.25257110595703,3.630591630935669,243.37777709960938
2019-02-12,40.757972717285156,99.78353881835938,3.7476038932800293,246.50738525390625
2019-02-13,40.58864212036133,99.7088394165039,3.789996385574341,247.3078155517578
2019-02-14,40.736507415771484,99.79286193847656,3.8309004306793213,246.75926208496094
2019-02-15,40.645877838134766,101.02513885498047,3.9005625247955322,249.4481658935547
2019-02-19,40.76750183105469,100.97843933105469,3.883209228515625,249.87985229492188
2019-02-20,41.02985763549805,100.45346069335938,3.930558204650879,250.38351440429688
2019-02-21,40.79851531982422,102.57222747802734,3.8616409301757812,249.49317932128906
2019-02-22,41.25406265258789,104.0346908569336,3.946425199508667,251.04010009765625
2019-02-25,41.55457305908203,104.6159439086914,3.9340293407440186,251.38174438476562
2019-02-26,41.57841873168945,105.33780670166016,3.8946120738983154,251.20188903808594
2019-02-27,41.707218170166016,105.15967559814453,3.8527169227600098,251.0940399169922
2019-02-28,41.29698944091797,105.0284423828125,3.828148126602173,250.6263427734375
2019-03-01,41.73106384277344,105.49720764160156,3.882495641708374,252.1912078857422
2019-03-04,41.940956115722656,105.24408721923828,3.890685558319092,251.27383422851562
2019-03-05,41.8646354675293,104.7190933227539,3.884232759475708,250.93214416503906
2019-03-06,41.62373733520508,104.76593780517578,3.7733042240142822,249.4122314453125
2019-03-07,41.1419677734375,103.49093627929688,3.704066753387451,247.32577514648438
2019-03-08,41.23975372314453,103.60343170166016,3.7383131980895996,246.8311004638672
2019-03-11,42.668392181396484,105.77845764160156,3.9988832473754883,250.4104766845703
2019-03-12,43.14779281616211,106.51907348632812,4.033129692077637,251.35472106933594
2019-03-13,43.338584899902344,107.34407043457031,4.184507846832275,253.01861572265625
2019-03-14,43.82036590576172,107.428466796875,4.108570575714111,252.85667419433594
2019-03-15,44.390384674072266,108.66595458984375,4.214040756225586,254.10598754882812
2019-03-18,44.84354782104492,110.22220611572266,4.192697048187256,255.02725219726562
2019-03-19,44.48817825317383,110.29719543457031,4.360454559326172,255.0904998779297
2019-03-20,44.87693786621094,110.17533874511719,4.32794713973999,254.32269287109375
2019-03-21,46.5297737121582,112.70661926269531,4.564693927764893,257.19525146484375
2019-03-22,45.56621551513672,109.73471069335938,4.404877185821533,252.24522399902344
2019-03-25,45.01527786254883,110.3066177368164,4.31256103515625,252.05551147460938
2019-03-26,44.55018997192383,110.54098510742188,4.389241695404053,253.934326171875
2019-03-27,44.95087814331055,109.47220611572266,4.380062103271484,252.6065216064453
2019-03-28,45.01050567626953,109.6221923828125,4.3986735343933105,253.56387329101562
2019-03-29,45.303863525390625,110.56908416748047,4.455997943878174,255.1627960205078
2019-04-01,45.61153793334961,111.58160400390625,4.523499965667725,258.188720703125
2019-04-02,46.27456283569336,111.74097442626953,4.541365623474121,258.31524658203125
2019-04-03,46.59177780151367,112.47222900390625,4.680832386016846,258.7217712402344
2019-04-04,46.672882080078125,111.90031433105469,4.671898365020752,259.4082946777344
2019-04-05,46.985321044921875,112.39722442626953,4.738654136657715,260.6638488769531
2019-04-08,47.72468948364258,112.43470764160156,4.759499549865723,260.86260986328125
2019-04-09,47.58157730102539,111.82533264160156,4.69671630859375,259.5257568359375
2019-04-10,47.848697662353516,112.67848205566406,4.767192840576172,260.4109802246094
2019-04-11,47.45038986206055,112.80972290039062,4.753296375274658,260.3387451171875
2019-04-12,47.43130874633789,113.3909683227539,4.715329170227051,262.1001281738281
2019-04-15,47.51718521118164,113.48472595214844,4.583555221557617,261.928466796875
2019-04-16,47.52194595336914,113.22220611572266,4.670657157897949,262.1001281738281
2019-04-17,48.44734191894531,114.15972137451172,4.6478271484375,261.45880126953125
2019-04-18,48.62144470214844,115.65975189208984,4.623258590698242,261.9736022949219
2019-04-22,48.78125,116.02536010742188,4.677110195159912,262.1994934082031
2019-04-23,49.48484802246094,117.60037231445312,4.7317047119140625,264.55712890625
2019-04-24,49.40851974487305,117.19725799560547,4.744115829467773,263.9699401855469
2019-04-25,48.96012496948242,121.07847595214844,4.638396263122559,263.80731201171875
2019-04-26,48.72639083862305,121.77227020263672,4.41951847076416,265.0357971191406
2019-04-29,48.80033493041992,121.65975952148438,4.450290679931641,265.45135498046875
2019-04-30,47.860618591308594,122.43790435791016,4.491733074188232,265.5868225097656
2019-05-01,50.20989227294922,119.88785552978516,4.478580951690674,263.59051513671875
2019-05-02,49.883140563964844,118.32221221923828,4.546080589294434,263.0214538574219
2019-05-03,50.50324630737305,120.84410858154297,4.541614055633545,265.5957946777344
2019-05-06,49.723331451416016,120.1409912109375,4.463195323944092,264.5028076171875
2019-05-07,48.38294982910156,117.67533874511719,4.295933246612549,260.0857238769531
2019-05-08,48.39249038696289,117.66598510742188,4.316035270690918,259.724365234375
2019-05-09,47.87254333496094,117.65663146972656,4.223470687866211,258.9385681152344
2019-05-10,47.209354400634766,119.18475341796875,4.1894707679748535,260.2393798828125
2019-05-13,44.465576171875,115.6409912109375,3.932128429412842,253.69943237304688
2019-05-14,45.16947555541992,116.93472290039062,4.021218776702881,255.99383544921875
2019-05-15,45.7105598449707,118.58143615722656,3.9601707458496094,257.4932861328125
2019-05-16,45.509456634521484,121.31965637207031,3.9753079414367676,259.87799072265625
2019-05-17,45.2508659362793,120.51045227050781,3.884481430053711,258.1978759765625
2019-05-20,43.83588409423828,118.76964569091797,3.765859603881836,256.4906311035156
2019-05-21,44.67626190185547,119.40950775146484,3.848001480102539,258.8031921386719
2019-05-22,43.76166534423828,120.13404083251953,3.7770273685455322,258.0082702636719
2019-05-23,43.0146598815918,118.73197174072266,3.65592360496521,254.85572814941406
2019-05-24,42.849464416503906,118.78846740722656,3.6020734310150146,255.4337921142578
2019-05-28,42.67229461669922,118.71318817138672,3.5569067001342773,253.05813598632812
2019-05-29,42.46879196166992,117.565185546875,3.482706308364868,251.35989379882812
2019-05-30,42.689056396484375,118.30856323242188,3.456122875213623,252.04649353027344
2019-05-31,41.91572570800781,116.37957763671875,3.3654401302337646,248.6500244140625
2019-06-03,41.49192810058594,112.7662124633789,3.3237013816833496,248.01780700683594
2019-06-04,43.0098876953125,115.89025115966797,3.5527679920196533,253.4012908935547
